DateOfArrivalAtBIP,BorderInspectionPost,EntryBIPCountry,ConsigneeCountry,ImporterCountry,CountryofOrigin,CommodityGroup,CommodityCode,Species,Temperature,TranshipmentBIPCountry,TranshipmentBIP,TranshipmentTo3rdCountry,To3rdCountry,TransitExitBIP,ForReImport,ForInternalMarket,DateofDeclaration,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DocumentaryCheck,IdentityCheck,TotalGrossWeightKg,PhysicalCheck,LaboratoryTestsPerformed,LaboratoryTestsMotivation,LaboratoryTestConclusion,LaboratoryTestTranslation,AcceptableforInternal Market,Notacceptable,RefusalReasonCodeList,DateofDecision,YearofDecision,QuarterofDecision,MonthofDecision,DayofDecision,TotalNetWeightkg
2019-08-06,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,15385,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-08,2019,Q3,August,8,14848
2019-08-06,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,18961,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-08,2019,Q3,August,8,18550
2019-08-06,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,12733,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-08,2019,Q3,August,8,12244
2019-07-19,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044290,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,23739,Not Done,No,-,-,-,Human Consumption,-,-,2019-07-22,2019,Q3,July,22,23000
2019-07-19,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044290,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,13247,Not Done,No,-,-,-,Human Consumption,-,-,2019-07-22,2019,Q3,July,22,12798
2019-07-19,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-07-22,2019,Q3,July,22,0
2019-07-19,Belfast,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044290,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,12456,Not Done,No,-,-,-,Human Consumption,-,-,2019-07-22,2019,Q3,July,22,11997
2019-07-22,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-07-22,2019,Q3,7,22,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-07-23,2019,Q3,July,23,0
2019-07-22,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-07-22,2019,Q3,7,22,Satisfactory,Satisfactory,2990,Not Done,No,-,-,-,Human Consumption,-,-,2019-07-23,2019,Q3,July,23,2779
2019-07-25,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Bovine meat and bovine meat products,20230,Bos Taurus,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-22,2019,Q3,7,22,Satisfactory,Satisfactory,14305,Not Done,No,-,-,-,Human Consumption,-,-,2019-07-27,2019,Q3,July,27,13418
2019-08-05,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-23,2019,Q3,7,23,Satisfactory,Satisfactory,15192,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-05,2019,Q3,August,5,14678
2019-07-24,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-29,2019,Q3,7,29,Satisfactory,Satisfactory,14779,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-03,2019,Q3,August,3,14211
2019-07-24,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044390,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-29,2019,Q3,7,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-03,2019,Q3,August,3,0
2019-07-24,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-29,2019,Q3,7,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-03,2019,Q3,August,3,0
2019-07-29,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-29,2019,Q3,7,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-07-31,2019,Q3,July,31,0
2019-07-29,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-29,2019,Q3,7,29,Satisfactory,Satisfactory,15135,Not Done,No,-,-,-,Human Consumption,-,-,2019-07-31,2019,Q3,July,31,14617
2019-08-10,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-29,2019,Q3,7,29,Satisfactory,Satisfactory,14255,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-12,2019,Q3,August,12,13838
2019-08-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-07-30,2019,Q3,7,30,Satisfactory,Satisfactory,11441,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-20,2019,Q3,August,20,10787
2019-08-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-07-30,2019,Q3,7,30,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-20,2019,Q3,August,20,0
2019-08-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-30,2019,Q3,7,30,Satisfactory,Satisfactory,14104,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-20,2019,Q3,August,20,13575
2019-08-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-30,2019,Q3,7,30,Satisfactory,Satisfactory,15173,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-20,2019,Q3,August,20,14663
2019-08-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-30,2019,Q3,7,30,Satisfactory,Satisfactory,14601,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-20,2019,Q3,August,20,14059
2019-08-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-07-30,2019,Q3,7,30,Satisfactory,Satisfactory,14439,Not Done,No,-,-,-,Human Consumption,-,-,2019-08-20,2019,Q3,August,20,13890
2019-07-17,Heathrow,United Kingdom,United Kingdom,United Kingdom,South Africa,Collections and collectors' pieces,97050000,Aves,Ambient,-,/,-,-,/,No,Technical Use,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,116,Not Done,No,-,-,-,Technical Use,-,-,2019-07-18,2019,Q3,July,18,109
2019-07-17,Heathrow,United Kingdom,United Kingdom,United Kingdom,South Africa,Collections and collectors' pieces,97050000,Bovidae,Ambient,-,/,-,-,/,No,Technical Use,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Technical Use,-,-,2019-07-18,2019,Q3,July,18,0
2019-07-17,Heathrow,United Kingdom,United Kingdom,United Kingdom,South Africa,Collections and collectors' pieces,97050000,Suidae,Ambient,-,/,-,-,/,No,Technical Use,2019-07-18,2019,Q3,7,18,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Technical Use,-,-,2019-07-18,2019,Q3,July,18,0
