DateOfArrivalAtBIP,BorderInspectionPost,EntryBIPCountry,ConsigneeCountry,ImporterCountry,CountryofOrigin,CommodityGroup,CommodityCode,Species,Temperature,TranshipmentBIPCountry,TranshipmentBIP,TranshipmentTo3rdCountry,To3rdCountry,TransitExitBIP,ForReImport,ForInternalMarket,DateofDeclaration,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DocumentaryCheck,IdentityCheck,TotalGrossWeightKg,PhysicalCheck,LaboratoryTestsPerformed,LaboratoryTestsMotivation,LaboratoryTestConclusion,LaboratoryTestTranslation,AcceptableforInternal Market,Notacceptable,RefusalReasonCodeList,DateofDecision,YearofDecision,QuarterofDecision,MonthofDecision,DayofDecision,TotalNetWeightkg
2019-09-02,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-02,2019,Q3,9,2,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-02,2019,Q3,September,2,0
2019-09-02,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-02,2019,Q3,9,2,Satisfactory,Satisfactory,4333,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-02,2019,Q3,September,2,4066
2019-09-14,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-05,2019,Q3,9,5,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-15,2019,Q3,September,15,0
2019-09-14,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-05,2019,Q3,9,5,Satisfactory,Satisfactory,12021,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-15,2019,Q3,September,15,11291
2019-09-14,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-05,2019,Q3,9,5,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-15,2019,Q3,September,15,0
2019-09-14,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-05,2019,Q3,9,5,Satisfactory,Satisfactory,12420,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-15,2019,Q3,September,15,11743
2019-09-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-09,2019,Q3,9,9,Satisfactory,Satisfactory,14493,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-19,2019,Q3,September,19,13982
2019-09-11,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-10,2019,Q3,9,10,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-11,2019,Q3,September,11,0
2019-09-11,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-10,2019,Q3,9,10,Satisfactory,Satisfactory,1364,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-11,2019,Q3,September,11,1245
2019-09-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-11,2019,Q3,9,11,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-19,2019,Q3,September,19,0
2019-09-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-11,2019,Q3,9,11,Satisfactory,Satisfactory,10400,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-19,2019,Q3,September,19,9784
2019-09-27,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-11,2019,Q3,9,11,Satisfactory,Satisfactory,15142,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-30,2019,Q3,September,30,14549
2019-09-28,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-11,2019,Q3,9,11,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-01,2019,Q4,October,1,0
2019-09-28,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-11,2019,Q3,9,11,Satisfactory,Satisfactory,10406,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-01,2019,Q4,October,1,9796
2019-09-28,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044250,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-12,2019,Q3,9,12,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-01,2019,Q4,October,1,0
2019-09-28,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-12,2019,Q3,9,12,Satisfactory,Satisfactory,16870,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-01,2019,Q4,October,1,16329
2019-09-28,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-24,2019,Q3,9,24,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-30,2019,Q3,September,30,0
2019-09-28,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-24,2019,Q3,9,24,Satisfactory,Satisfactory,12862,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-30,2019,Q3,September,30,12092
2019-09-30,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-11,2019,Q3,9,11,Satisfactory,Satisfactory,5950,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-01,2019,Q4,October,1,5821
2019-09-30,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Bovine meat and bovine meat products,20230,Bos Taurus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-11,2019,Q3,9,11,Satisfactory,Satisfactory,17938,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-01,2019,Q4,October,1,17077
2019-09-16,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-16,2019,Q3,9,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-16,2019,Q3,September,16,0
2019-09-16,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-16,2019,Q3,9,16,Satisfactory,Satisfactory,1767,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-16,2019,Q3,September,16,1629
2019-10-04,"Tilbury, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-16,2019,Q3,9,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-05,2019,Q4,October,5,0
2019-10-04,"Tilbury, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-16,2019,Q3,9,16,Satisfactory,Satisfactory,12598,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-05,2019,Q4,October,5,11907
2019-10-04,"Tilbury, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042250,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-16,2019,Q3,9,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-05,2019,Q4,October,5,0
2019-10-04,"Tilbury, P",United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-16,2019,Q3,9,16,Satisfactory,Satisfactory,13535,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-05,2019,Q4,October,5,12778
2019-10-14,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep meat,2044310,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-16,2019,Q3,9,16,Satisfactory,Satisfactory,14586,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-15,2019,Q4,October,15,14054
2019-10-14,London Gateway,United Kingdom,United Kingdom,United Kingdom,New Zealand,Sheep or goats meat and sheep or goats meat products,2069099,Ovis Aries,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-16,2019,Q3,9,16,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-15,2019,Q4,October,15,0
2019-09-17,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-16,2019,Q3,9,16,Satisfactory,Satisfactory,5495,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-17,2019,Q3,September,17,5165
2019-09-23,Heathrow,United Kingdom,Netherlands,Netherlands,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-22,2019,Q3,9,22,Satisfactory,Satisfactory,2963,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-23,2019,Q3,September,23,2813
2019-09-30,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042230,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-29,2019,Q3,9,29,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-30,2019,Q3,September,30,0
2019-09-30,Heathrow,United Kingdom,Germany,Germany,New Zealand,Sheep meat,2042300,Ovis Aries,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-29,2019,Q3,9,29,Satisfactory,Satisfactory,1943,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-30,2019,Q3,September,30,1789
2019-09-13,Grimsby - Immingham PHA - NELC,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-09,2019,Q3,9,9,Satisfactory,Satisfactory,26400,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-17,2019,Q3,September,17,22000
2019-09-05,Manchester,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-05,2019,Q3,9,5,Satisfactory,Satisfactory,4350,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-05,2019,Q3,September,5,3000
2019-09-20,Grimsby - Immingham PHA - NELC,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-09,2019,Q3,9,9,Satisfactory,Satisfactory,13680,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-09-30,2019,Q3,September,30,12000
2019-09-14,Grimsby - Immingham PHA - NELC,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-05,2019,Q3,9,5,Satisfactory,Satisfactory,18240,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-09-23,2019,Q3,September,23,16000
2019-09-19,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-19,2019,Q3,9,19,Satisfactory,Satisfactory,20700,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-21,2019,Q3,September,21,16200
2019-10-21,Grimsby - Immingham PHA - NELC,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-24,2019,Q3,9,24,Satisfactory,Satisfactory,22800,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-28,2019,Q4,October,28,20000
2019-10-03,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3046200,Pangasius Hypophthalmus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-20,2019,Q3,9,20,Satisfactory,Satisfactory,22260,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-05,2019,Q4,October,5,16800
2019-10-01,Heathrow,United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16041991,Pangasius Spp,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-30,2019,Q3,9,30,Satisfactory,Satisfactory,10,Not Done,No,-,-,-,Human Consumption,-,-,2019-10-01,2019,Q4,October,1,10
2019-09-13,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Bovine meat and bovine meat products,20230,Bos Taurus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-12,2019,Q3,9,12,Satisfactory,Satisfactory,12229,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-09-16,2019,Q3,September,16,11617
2019-09-20,London Gateway,United Kingdom,United Kingdom,United Kingdom,Brazil,Bovine meat and bovine meat products,20230,Bos Taurus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-12,2019,Q3,9,12,Satisfactory,Satisfactory,14144,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-09-20,2019,Q3,September,20,13545
2019-09-11,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16052900,Litopenaeus Vannamei,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-05,2019,Q3,9,5,Satisfactory,Satisfactory,10272,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-14,2019,Q3,September,14,7680
2019-09-18,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16052900,Litopenaeus Vannamei,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-17,2019,Q3,9,17,Satisfactory,Satisfactory,10272,Satisfactory,No,-,-,-,Human Consumption,-,-,2019-09-23,2019,Q3,September,23,7680
2019-09-05,London Gateway,United Kingdom,United Kingdom,United Kingdom,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-04,2019,Q3,9,4,Satisfactory,Satisfactory,0,Satisfactory,Yes,Random,Satisfactory,"Campylobacter (C.jejuni, C.coli)",Human Consumption,-,-,2019-09-13,2019,Q3,September,13,0
2019-09-05,London Gateway,United Kingdom,United Kingdom,United Kingdom,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-04,2019,Q3,9,4,Satisfactory,Satisfactory,25352,Satisfactory,Yes,Random,Satisfactory,Campylobacter spp (excl C. jejuni and C.coli),Human Consumption,-,-,2019-09-13,2019,Q3,September,13,24000
2019-09-19,London Gateway,United Kingdom,United Kingdom,United Kingdom,Chile,Poultry meat and poultry meat products,20727,Meleagris Gallopavo,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-18,2019,Q3,9,18,Satisfactory,Satisfactory,24100,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-20,2019,Q3,September,20,22802
2019-09-19,London Gateway,United Kingdom,Germany,Germany,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-24,2019,Q3,9,24,Satisfactory,Satisfactory,19100,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-26,2019,Q3,September,26,17660
2019-09-19,London Gateway,United Kingdom,Germany,Germany,Chile,Poultry meat and poultry meat products,20714,Gallus Gallus,Frozen,-,/,-,-,/,No,Human Consumption,2019-09-24,2019,Q3,9,24,Satisfactory,Satisfactory,16900,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-26,2019,Q3,September,26,15880
2019-09-08,Heathrow,United Kingdom,United Kingdom,United Kingdom,Chile,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-09,2019,Q3,9,9,Satisfactory,Satisfactory,814,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-09,2019,Q3,September,9,759
2019-09-18,Heathrow,United Kingdom,United Kingdom,United Kingdom,Chile,Bovine meat and bovine meat products,20120,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-17,2019,Q3,9,17,Satisfactory,Satisfactory,3262,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-18,2019,Q3,September,18,3002
2019-09-18,Heathrow,United Kingdom,United Kingdom,United Kingdom,Chile,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2019-09-17,2019,Q3,9,17,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2019-09-18,2019,Q3,September,18,0
