DateOfArrivalAtBIP,BorderInspectionPost,EntryBIPCountry,ConsigneeCountry,ImporterCountry,CountryofOrigin,CommodityGroup,CommodityCode,Species,Temperature,TranshipmentBIPCountry,TranshipmentBIP,TranshipmentTo3rdCountry,To3rdCountry,TransitExitBIP,ForReImport,ForInternalMarket,DateofDeclaration,YearofDeclaration,QuarterofDeclaration,MonthofDeclaration,DayofDeclaration,DocumentaryCheck,IdentityCheck,TotalGrossWeightKg,PhysicalCheck,LaboratoryTestsPerformed,LaboratoryTestsMotivation,LaboratoryTestConclusion,LaboratoryTestTranslation,AcceptableforInternal Market,Notacceptable,RefusalReasonCodeList,DateofDecision,YearofDecision,QuarterofDecision,MonthofDecision,DayofDecision,TotalNetWeightkg
2020-08-26,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-18,2020,Q3,8,18,Satisfactory,Satisfactory,22840,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-12,2020,Q3,September,12,21170
2020-08-19,Heathrow,United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-19,2020,Q3,8,19,Satisfactory,Satisfactory,82,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-19,2020,Q3,August,19,19
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,23666,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-09,2020,Q3,September,9,22800
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,23666,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-09,2020,Q3,September,9,22800
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,22930,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-06,2020,Q3,September,6,21260
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,23110,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-07,2020,Q3,September,7,21440
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,22760,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-06,2020,Q3,September,6,21090
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,22400,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-07,2020,Q3,September,7,20730
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,22580,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-06,2020,Q3,September,6,20910
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,21049,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-07,2020,Q3,September,7,19800
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-27,2020,Q3,8,27,Satisfactory,Satisfactory,21,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-07,2020,Q3,September,7,19
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,20939,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-07,2020,Q3,September,7,19690
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-27,2020,Q3,8,27,Satisfactory,Satisfactory,21,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-07,2020,Q3,September,7,19
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-27,2020,Q3,8,27,Satisfactory,Satisfactory,20837,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-08,2020,Q3,September,8,19588
2020-09-02,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-27,2020,Q3,8,27,Satisfactory,Satisfactory,23,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-08,2020,Q3,September,8,21
2020-08-12,Heathrow,United Kingdom,United Kingdom,United Kingdom,Nigeria,Poultry meat and poultry meat products,160232,Aves,Ambient,-,/,-,-,/,No,Human Consumption,2020-08-19,2020,Q3,8,19,Not satisfactory,Not satisfactory,109,Not Done,No,-,-,-,-,2. Destruction,10. Other,2020-08-20,2020,Q3,August,20,109
2020-08-12,Heathrow,United Kingdom,United Kingdom,United Kingdom,Nigeria,Poultry meat and poultry meat products,160232,Aves,Ambient,-,/,-,-,/,No,Human Consumption,2020-08-19,2020,Q3,8,19,Not satisfactory,Not satisfactory,0,Not Done,No,-,-,-,-,2. Destruction,2. Non Approved Country,2020-08-20,2020,Q3,August,20,0
2020-08-12,Heathrow,United Kingdom,United Kingdom,United Kingdom,Nigeria,Poultry meat and poultry meat products,160232,Aves,Ambient,-,/,-,-,/,No,Human Consumption,2020-08-19,2020,Q3,8,19,Not satisfactory,Not satisfactory,0,Not Done,No,-,-,-,-,2. Destruction,3. Non Approved Establishment,2020-08-20,2020,Q3,August,20,0
2020-08-12,Heathrow,United Kingdom,United Kingdom,United Kingdom,Nigeria,Bovine meat and bovine meat products,2102090,Bovidae,Ambient,-,/,-,-,/,No,Human Consumption,2020-08-19,2020,Q3,8,19,Not satisfactory,Not satisfactory,1,Not Done,No,-,-,-,-,2. Destruction,10. Other,2020-08-20,2020,Q3,August,20,1
2020-08-12,Heathrow,United Kingdom,United Kingdom,United Kingdom,Nigeria,Bovine meat and bovine meat products,2102090,Bovidae,Ambient,-,/,-,-,/,No,Human Consumption,2020-08-19,2020,Q3,8,19,Not satisfactory,Not satisfactory,0,Not Done,No,-,-,-,-,2. Destruction,2. Non Approved Country,2020-08-20,2020,Q3,August,20,0
2020-08-12,Heathrow,United Kingdom,United Kingdom,United Kingdom,Nigeria,Bovine meat and bovine meat products,2102090,Bovidae,Ambient,-,/,-,-,/,No,Human Consumption,2020-08-19,2020,Q3,8,19,Not satisfactory,Not satisfactory,0,Not Done,No,-,-,-,-,2. Destruction,3. Non Approved Establishment,2020-08-20,2020,Q3,August,20,0
2020-08-16,Heathrow,United Kingdom,Italy,Italy,Argentina,Bovine meat and bovine meat products,20130,Bos Taurus,Chilled,-,/,-,-,/,No,Human Consumption,2020-08-16,2020,Q3,8,16,Satisfactory,Satisfactory,4092,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-16,2020,Q3,August,16,3874
2020-08-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3055490,Sardinella Spp,Ambient,-,/,-,-,/,No,Human Consumption,2020-08-16,2020,Q3,8,16,-,-,0,-,-,-,-,-,-,-,-,,2020,Q3,August,,0
2020-08-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3055985,Selaroides Leptolepis,Ambient,-,/,-,-,/,No,Human Consumption,2020-08-16,2020,Q3,8,16,-,-,0,-,-,-,-,-,-,-,-,,2020,Q3,August,,0
2020-08-17,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3055985,Stolephorus Spp,Ambient,-,/,-,-,/,No,Human Consumption,2020-08-16,2020,Q3,8,16,-,-,4860,-,-,-,-,-,-,-,-,,2020,Q3,August,,4541
2020-08-03,Stansted,United Kingdom,United Kingdom,United Kingdom,Canada,Pharmaceutical products,30021200,Otra Mammalia,Chilled,-,/,-,-,/,No,Technical Use,2020-08-03,2020,Q3,8,3,Satisfactory,Satisfactory,9,Not Done,No,-,-,-,Technical Use,-,-,2020-08-03,2020,Q3,August,3,0
2020-08-03,Stansted,United Kingdom,United Kingdom,United Kingdom,Canada,Pharmaceutical products,30021200,Otra Mammalia,Frozen,-,/,-,-,/,No,Technical Use,2020-08-03,2020,Q3,8,3,Satisfactory,Satisfactory,25,Not Done,No,-,-,-,Technical Use,-,-,2020-08-03,2020,Q3,August,3,0
2020-08-26,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,3061792,Penaeus (Litopenaeus) Vannamei,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-21,2020,Q3,8,21,Satisfactory,Satisfactory,19500,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-14,2020,Q3,September,14,13500
2020-08-26,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Viet Nam,Fishery products,16052900,Penaeus Vannamei,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,10000,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-13,2020,Q3,September,13,7200
2020-08-22,Heathrow,United Kingdom,United Kingdom,United Kingdom,Sri Lanka,Fishery products,3044990,Thunnus Albacares,Chilled,-,/,-,-,/,No,Human Consumption,2020-08-21,2020,Q3,8,21,Satisfactory,Satisfactory,643,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-23,2020,Q3,August,23,536
2020-08-08,Heathrow,United Kingdom,United Kingdom,United Kingdom,Sri Lanka,Fishery products,3044990,Thunnus Albacares,Chilled,-,/,-,-,/,No,Human Consumption,2020-08-08,2020,Q3,8,8,Satisfactory,Satisfactory,626,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-08,2020,Q3,August,8,536
2020-08-11,Heathrow,United Kingdom,United Kingdom,United Kingdom,Sri Lanka,Fishery products,3044990,Thunnus Albacares,Chilled,-,/,-,-,/,No,Human Consumption,2020-08-10,2020,Q3,8,10,Satisfactory,Satisfactory,588,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-08-11,2020,Q3,August,11,479
2020-08-22,Heathrow,United Kingdom,United Kingdom,United Kingdom,Sri Lanka,Fishery products,30232,Thunnus Albacares,Chilled,-,/,-,-,/,No,Human Consumption,2020-08-21,2020,Q3,8,21,Satisfactory,Satisfactory,0,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-22,2020,Q3,August,22,0
2020-08-22,Heathrow,United Kingdom,United Kingdom,United Kingdom,Sri Lanka,Fishery products,3044990,Thunnus Albacares,Chilled,-,/,-,-,/,No,Human Consumption,2020-08-21,2020,Q3,8,21,Satisfactory,Satisfactory,1246,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-22,2020,Q3,August,22,1058
2020-09-09,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,19635,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-15,2020,Q3,September,15,17850
2020-08-12,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-05,2020,Q3,8,5,Satisfactory,Satisfactory,13729,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-08-19,2020,Q3,August,19,12566
2020-08-12,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-05,2020,Q3,8,5,Satisfactory,Satisfactory,13546,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-19,2020,Q3,August,19,12398
2020-08-12,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-05,2020,Q3,8,5,Satisfactory,Satisfactory,17444,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-19,2020,Q3,August,19,14952
2020-08-12,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-05,2020,Q3,8,5,Satisfactory,Satisfactory,17208,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-08-19,2020,Q3,August,19,15177
2020-08-12,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-05,2020,Q3,8,5,Satisfactory,Satisfactory,19435,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-08-21,2020,Q3,August,21,17496
2020-08-12,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-05,2020,Q3,8,5,Satisfactory,Satisfactory,19543,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-19,2020,Q3,August,19,16380
2020-08-18,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-11,2020,Q3,8,11,Satisfactory,Satisfactory,19402,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-25,2020,Q3,August,25,16540
2020-08-18,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-11,2020,Q3,8,11,Satisfactory,Satisfactory,16988,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-25,2020,Q3,August,25,15238
2020-08-18,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-11,2020,Q3,8,11,Satisfactory,Satisfactory,20504,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-25,2020,Q3,August,25,17519
2020-08-18,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-11,2020,Q3,8,11,Satisfactory,Satisfactory,17644,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-24,2020,Q3,August,24,15706
2020-08-18,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-12,2020,Q3,8,12,Satisfactory,Satisfactory,17304,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-25,2020,Q3,August,25,14832
2020-08-18,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-12,2020,Q3,8,12,Satisfactory,Satisfactory,13747,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-25,2020,Q3,August,25,12582
2020-08-18,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-12,2020,Q3,8,12,Satisfactory,Satisfactory,13611,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-25,2020,Q3,August,25,12458
2020-08-25,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-25,2020,Q3,8,25,Satisfactory,Satisfactory,13712,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-02,2020,Q3,September,2,12550
2020-08-25,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-25,2020,Q3,8,25,Satisfactory,Satisfactory,13847,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-02,2020,Q3,September,2,12674
2020-08-25,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-25,2020,Q3,8,25,Satisfactory,Satisfactory,17192,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-02,2020,Q3,September,2,14736
2020-08-25,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-25,2020,Q3,8,25,Satisfactory,Satisfactory,18372,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-02,2020,Q3,September,2,15810
2020-08-25,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-25,2020,Q3,8,25,Satisfactory,Satisfactory,18865,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-02,2020,Q3,September,2,17002
2020-08-31,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-26,2020,Q3,8,26,Satisfactory,Satisfactory,13759,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-08,2020,Q3,September,8,12593
2020-08-31,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-26,2020,Q3,8,26,Satisfactory,Satisfactory,17179,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-08,2020,Q3,September,8,15150
2020-08-31,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-26,2020,Q3,8,26,Satisfactory,Satisfactory,17311,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-08,2020,Q3,September,8,14838
2020-08-31,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-26,2020,Q3,8,26,Satisfactory,Satisfactory,22055,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-09,2020,Q3,September,9,20050
2020-08-31,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-26,2020,Q3,8,26,Satisfactory,Satisfactory,21136,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-09,2020,Q3,September,9,19180
2020-08-25,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-26,2020,Q3,8,26,Satisfactory,Satisfactory,20951,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-02,2020,Q3,September,2,17825
2020-08-31,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-26,2020,Q3,8,26,Satisfactory,Satisfactory,18577,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-08,2020,Q3,September,8,17148
2020-08-12,"Felixstowe, P",United Kingdom,Austria,Austria,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-05,2020,Q3,8,5,Satisfactory,Satisfactory,18772,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-16,2020,Q3,August,16,17328
2020-08-26,"Felixstowe, P",United Kingdom,Austria,Austria,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-17,2020,Q3,8,17,Satisfactory,Satisfactory,23528,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-12,2020,Q3,September,12,18822
2020-09-02,"Felixstowe, P",United Kingdom,Austria,Austria,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-24,2020,Q3,8,24,Satisfactory,Satisfactory,18473,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-06,2020,Q3,September,6,17052
2020-08-05,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-05,2020,Q3,8,5,Satisfactory,Satisfactory,23400,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-13,2020,Q3,August,13,21600
2020-08-05,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-05,2020,Q3,8,5,Satisfactory,Satisfactory,22176,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-09,2020,Q3,August,9,20160
2020-08-19,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-17,2020,Q3,8,17,Satisfactory,Satisfactory,23400,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-26,2020,Q3,August,26,21600
2020-08-12,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-12,2020,Q3,8,12,Satisfactory,Satisfactory,23400,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-17,2020,Q3,August,17,21600
2020-08-12,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-06,2020,Q3,8,6,Satisfactory,Satisfactory,23716,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-08-16,2020,Q3,August,16,21560
2020-08-12,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Poultry meat and poultry meat products,160232,Aves,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-06,2020,Q3,8,6,Satisfactory,Satisfactory,22176,Not Done,No,-,-,-,Human Consumption,-,-,2020-08-15,2020,Q3,August,15,20160
2020-08-29,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Animal feed,42050090,Artiodactyla - Suidae,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2020-08-25,2020,Q3,8,25,Satisfactory,Satisfactory,3900,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2020-09-02,2020,Q3,September,2,3590
2020-08-29,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Animal feed,230910,Ungulates,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2020-08-25,2020,Q3,8,25,Satisfactory,Satisfactory,6215,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2020-09-02,2020,Q3,September,2,5955
2020-08-20,Liverpool,United Kingdom,United Kingdom,United Kingdom,Canada,Animal feed,230910,/,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2020-08-21,2020,Q3,8,21,Satisfactory,Satisfactory,23652,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2020-08-25,2020,Q3,August,25,22238
2020-08-20,Liverpool,United Kingdom,United Kingdom,United Kingdom,Canada,Animal feed,230910,/,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2020-08-21,2020,Q3,8,21,Satisfactory,Satisfactory,100,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2020-08-25,2020,Q3,August,25,59
2020-08-20,Liverpool,United Kingdom,United Kingdom,United Kingdom,Canada,Animal feed,230910,/,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2020-08-21,2020,Q3,8,21,Satisfactory,Satisfactory,24201,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2020-08-25,2020,Q3,August,25,22599
2020-08-20,Liverpool,United Kingdom,United Kingdom,United Kingdom,Canada,Animal feed,230910,/,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2020-08-21,2020,Q3,8,21,Satisfactory,Satisfactory,94,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2020-08-25,2020,Q3,August,25,41
2020-08-16,"Felixstowe, P",United Kingdom,Denmark,Denmark,China,Fishery products,3047200,Gadus (Melanogrammus) Aeglefinus,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-03,2020,Q3,8,3,Satisfactory,Satisfactory,12800,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-08-19,2020,Q3,August,19,12125
2020-08-20,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,China,Waxes,15219099,Apis Melifera,Ambient,-,/,-,-,/,No,Technical Use,2020-08-21,2020,Q3,8,21,Satisfactory,Satisfactory,5400,Not Done,No,-,-,-,Technical Use,-,-,2020-08-24,2020,Q3,August,24,5000
2020-08-10,Heathrow,United Kingdom,United Kingdom,United Kingdom,United States,Eggs other than for hatching,4072100,Gallus Gallus,Ambient,-,/,-,-,/,No,Technical Use,2020-08-07,2020,Q3,8,7,Satisfactory,Satisfactory,465,Satisfactory,No,-,-,-,Technical Use,-,-,2020-08-10,2020,Q3,August,10,385
2020-08-31,Heathrow,United Kingdom,United Kingdom,United Kingdom,United States,Eggs other than for hatching,4072100,Gallus Gallus,Ambient,-,/,-,-,/,No,Technical Use,2020-08-31,2020,Q3,8,31,Satisfactory,Satisfactory,465,Satisfactory,No,-,-,-,Technical Use,-,-,2020-09-01,2020,Q3,September,1,385
2020-08-18,"Southampton, P",United Kingdom,United Kingdom,United Kingdom,United States,Oil seeds and oleaginous fruits,121490,/,Ambient,-,/,-,-,/,No,Animal Feedingstuff,2020-08-11,2020,Q3,8,11,Satisfactory,Satisfactory,63150,Not Done,No,-,-,-,Animal Feedingstuff,-,-,2020-08-18,2020,Q3,August,18,63150
2020-09-08,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Fishery products,16052110,Penaeus Vannamei,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-27,2020,Q3,8,27,Satisfactory,Satisfactory,13112,Satisfactory,No,-,-,-,Human Consumption,-,-,2020-09-13,2020,Q3,September,13,9441
2020-08-26,"Felixstowe, P",United Kingdom,United Kingdom,United Kingdom,Thailand,Fishery products,16052110,Penaeus Vannamei,Frozen,-,/,-,-,/,No,Human Consumption,2020-08-20,2020,Q3,8,20,Satisfactory,Satisfactory,9363,Not Done,No,-,-,-,Human Consumption,-,-,2020-09-16,2020,Q3,September,16,6489
